id,name,proper,bf,ra,dec,mag,ci,dist,x,y,z,spect,con
97323,,,,19.84370200,40.59975900,5.680,-0.058,649.350600,228.844535,-436.707817,422.578533,B1III,Cyg
97324,20    Cyg,,20    Cyg,19.84381300,52.98800100,5.030,1.286,62.073200,17.344957,-33.097349,49.565894,K3IIIvar,Cyg
97335,,,,19.84577500,-59.19366700,5.410,0.082,84.961800,20.217328,-38.530098,-72.974000,A0IV,Pav
97338,Altair,Altair,53Alp Aql,19.84638800,8.86832200,0.760,0.221,5.129500,2.355468,-4.487300,0.790749,A7IV-V,Aql
97339,51    Aql,,51    Aql,19.84632900,-10.76351200,5.380,0.402,27.870700,12.725420,-24.243563,-5.205022,F0V,Aql
97365,54Omi Aql,,54Omi Aql,19.85045600,10.41572700,5.120,0.563,19.190200,8.789994,-16.702189,3.469379,F8V,Aql
97368,12    Vul,,12    Vul,19.85114100,22.61004600,4.900,-0.153,193.050200,83.025513,-157.691194,74.219432,B2.5V,Vul
97438,,,,19.86405600,-39.87436700,5.320,-0.045,92.421400,33.256341,-62.649308,-59.251936,A0p,Sgr
97446,,,,19.86640800,47.02733900,5.600,-0.078,100000.000000,31997.422832,-60188.228151,73167.903574,O9.5Ia,Cyg
97454,,,,19.86710900,24.99216200,5.540,0.680,518.134700,220.521034,-414.623796,218.908933,A1Iab,Vul
97464,,,,19.86865800,47.93179500,5.910,-0.174,510.204100,160.643390,-301.746820,378.748751,B2III,Cyg
97472,57    Sgr,,57    Sgr,19.87000100,-19.04499100,5.880,0.979,115.874900,51.506557,-96.666086,-37.811123,K0III,Sgr
97493,55Eta Aql,,55Eta Aql,19.87454700,1.00566100,3.870,0.630,423.728800,199.669191,-373.661462,7.436940,F6Ibv SB,Aql
97505,,,,19.87714300,-54.97102600,5.760,0.915,172.413800,46.700227,-87.252073,-141.182958,G8/K0III,Tel
97559,23    Cyg,,23    Cyg,19.88816000,57.52348200,5.140,-0.125,194.174800,49.465658,-91.781696,163.807921,B5V,Cyg
97560,,,,19.88853800,-3.11446400,5.630,0.231,80.128200,37.966144,-70.428115,-4.353426,A5pvar,Aql
97575,13    Vul,,13    Vul,19.89102600,24.07961400,4.570,-0.047,102.564100,44.487071,-82.396016,41.846629,B9.5III,Vul
97617,56    Aql,,56    Aql,19.90229900,-8.57421100,5.760,1.664,193.798400,91.540235,-168.354399,-28.893393,K5III,Aql
97627,Libertas,Libertas,59Xi  Aql,19.90413400,8.46145300,4.710,1.023,56.274600,26.612383,-48.887669,8.280414,K0III,Aql
97650,,,,19.90863200,24.31938800,5.560,-0.018,144.300100,63.005188,-115.418330,59.426034,A0III,Vul
97655,57    Aql,,57    Aql,19.91045900,-8.22728900,5.700,-0.079,147.929000,70.211180,-128.472762,-21.168680,B7Vn,Aql
97669,58    Aql,,58    Aql,19.91244400,0.27362700,5.600,0.098,113.895200,54.671041,-99.913943,0.543925,A0III,Aql
97674,,,,19.91340300,36.99567600,5.790,0.773,369.003700,141.534283,-258.506468,222.049600,Fp,Cyg
97721,Iot Sgr,,Iot Sgr,19.92102600,-41.86828800,4.120,1.063,55.741400,20.007280,-36.369941,-37.203168,K0III,Sgr
97725,Alshain,Alshain,60Bet Aql,19.92188700,6.40676300,3.710,0.855,13.698600,6.563854,-11.925647,1.528534,G8IVvar,Aql
97744,24Psi Cyg,,24Psi Cyg,19.92716700,52.43894800,4.910,0.124,86.281300,25.425469,-46.044014,68.395480,A4Vn,Cyg
97755,Terebellum,Terebellum,58Ome Sgr,19.93065100,-26.29950600,4.700,0.748,25.987500,11.280499,-20.384256,-11.514028,G3/G5III,Sgr
97757,22    Cyg,,22    Cyg,19.93104500,38.48670500,4.950,-0.086,442.477900,167.732556,-303.025518,275.368444,B5IV,Cyg
97762,,,,19.93205100,58.84596900,4.980,1.584,280.898900,70.410013,-127.123777,240.387588,K5II-III,Cyg
97774,10    Sge,,10    Sge,19.93368400,16.63479900,5.710,0.903,100000.000000,46459.681529,-83797.319665,28627.036018,G5Ibv SB,Sge
97792,61Phi Aql,,61Phi Aql,19.93729200,11.42372100,5.280,0.014,67.294800,32.038499,-57.657969,13.328573,A1IV,Aql
97799,21Eta Cyg,,21Eta Cyg,19.93843800,35.08342400,3.890,1.019,41.373600,16.453496,-29.589591,23.780105,K0IIIvar,Cyg
97851,59    Sgr,,59    Sgr,19.94912000,-27.16989900,4.540,1.462,255.102000,110.848419,-198.041135,-116.487313,K3III,Sgr
97863,,,,19.95174900,-58.90135100,5.240,0.014,85.397100,21.570112,-38.474783,-73.123751,B9.5IV,Pav
97883,,,,19.95385200,40.36782400,5.460,-0.090,340.136100,126.854282,-225.979742,220.303326,B5V,Cyg
97923,11    Sge,,11    Sge,19.96262400,16.78916300,5.540,-0.048,139.664800,65.719354,-116.445969,40.342211,B9III,Sge
97947,61    Sgr,,61    Sgr,19.96584200,-15.49149000,5.010,0.055,81.433200,38.628077,-68.309304,-21.750428,A2V,Sgr
98014,,,,19.97721600,30.98366500,5.510,-0.060,142.653400,60.516544,-106.276640,73.437036,B9Vn,Cyg
98021,,,,19.97811600,-69.16395700,5.740,0.224,70.126200,12.347900,-21.672735,-65.539994,Am,Pav
98026,12Gam Sge,,12Gam Sge,19.97928500,19.49214800,3.510,1.571,79.239300,36.997433,-64.891610,26.440286,K5III,Sge
98042,60    Sgr,,60    Sgr,19.98255500,-26.19576700,4.840,0.882,96.061500,42.755999,-74.842869,-42.405153,G8II/III,Sgr
98064,14    Vul,,14    Vul,19.98626100,23.10128100,5.680,0.345,49.115900,22.447682,-39.205529,19.270867,F0,Vul
98072,,,,19.98900600,45.77254100,5.920,0.185,138.888900,48.196463,-84.036343,99.524548,A5III,Cyg
98101,The1Sgr,,The1Sgr,19.99560500,-35.27630500,4.370,-0.150,158.982500,64.765423,-112.475668,-91.815589,B2.5IV,Sgr
98105,,,,19.99648500,-9.95823800,5.870,0.598,22.202500,10.916697,-18.948529,-3.839532,F8V,Aql
98110,The2Sgr,,The2Sgr,19.99759500,-34.69779900,5.300,0.170,48.496600,19.914352,-34.542791,-27.606498,A4/A5IV,Sgr
98114,25    Cyg,,25    Cyg,19.99866500,37.04288500,5.150,-0.133,404.858300,161.478069,-279.914043,243.891730,B3IV,Cyg
98127,13    Sge,,13    Sge,20.00091900,17.51651100,5.330,1.576,312.500000,149.066742,-258.047777,94.056399,M4IIIa,Sge
98150,,,,20.00442500,-37.70171900,5.950,0.989,107.758600,42.715186,-73.787298,-65.899982,G8/K0III,Sgr
98159,,,,20.00562100,-33.70345200,5.650,0.498,21.249500,8.861455,-15.296423,-11.791191,F7V,Sgr
98167,Mu 1Pav,,Mu 1Pav,20.00641800,-66.94936000,5.750,1.033,73.260100,14.384060,-24.817545,-67.411190,K0IV,Pav
98184,Eps Pav,,Eps Pav,20.00984500,-72.91050400,3.970,-0.032,32.216500,4.754832,-8.186656,-30.794025,A0V,Pav
98201,,,,20.01342400,-45.11291800,5.800,0.295,81.367000,28.885426,-49.627421,-57.648455,A8III,Sgr
98215,,,,20.01638300,8.55773500,5.900,1.529,212.314200,105.753876,-181.370153,31.593559,K5III,Aql
98232,15    Vul,,15    Vul,20.01834600,27.75357300,4.660,0.184,72.463800,32.330025,-55.381221,33.744109,A4III,Vul
98260,26    Cyg,,26    Cyg,20.02265500,50.10469500,5.060,1.122,133.155800,43.140137,-73.707772,102.159495,K1II-III,Cyg
98272,64    Dra,,64    Dra,20.02459400,64.82097400,5.220,1.598,180.180200,38.755273,-66.138887,163.059717,M1III,Dra
98297,,,,20.02908600,24.80042300,5.880,-0.134,331.125800,152.271576,-259.164329,138.893571,B4V,Vul
98298,,,,20.02909300,-59.37589300,4.950,1.356,145.772600,37.617287,-64.023795,-125.441295,M6III,Pav
98313,Mu 2Pav,,Mu 2Pav,20.03123000,-66.94396600,5.320,1.218,72.463800,14.390140,-24.460266,-66.675903,K2IVCN...,Pav
98321,63    Sgr,,63    Sgr,20.03294400,-13.63721700,5.690,0.079,90.991800,44.871934,-76.195159,-21.453358,A1IV,Sgr
98324,16    Vul,,16    Vul,20.03373000,24.93804300,5.230,0.374,67.981000,31.291433,-53.109667,28.663232,F2III,Vul
98375,62    Sgr,,62    Sgr,20.04429900,-27.70984500,4.430,1.640,137.551600,62.107193,-104.748215,-63.960733,M4III,Sgr
98389,67Rho Dra,,67Rho Dra,20.04696000,67.87356500,4.510,1.313,131.406000,25.272265,-42.555784,121.728524,K3III,Dra
98425,,,,20.05455500,18.50099300,5.990,1.420,248.139000,120.555927,-202.087410,78.739763,K3Iab:,Sge
98441,,,,20.05833800,16.03125500,5.730,-0.095,195.694700,96.518740,-161.430451,54.043322,B9MNp...,Aql
98448,,,,20.05929100,-37.94069900,4.770,1.417,112.359600,45.491792,-76.043130,-69.083591,K4III,Sgr
98454,,,,20.06037300,29.89680500,5.730,0.749,15.857900,7.060984,-11.795308,7.903998,G6IV+...,Cyg
98504,15    Sge,,15    Sge,20.06839900,17.07017300,5.800,0.600,17.768300,8.754808,-14.555518,5.215768,G1V,Sge
98508,Tianfu,Tianfu,63Tau Aql,20.06897600,7.27796600,5.510,1.063,141.643100,72.436519,-120.389654,17.943762,K0III,Aql
98527,,,,20.07210800,-32.05629600,4.990,1.208,89.126600,38.996702,-64.692445,-47.304087,K1III/IV,Sgr
98529,62    Aql,,62    Aql,20.07309800,-0.70930900,5.670,1.301,127.877200,66.041021,-109.492723,-1.583049,K4III,Aql
98548,,,,20.07671500,32.21859800,5.620,0.760,100000.000000,43763.881426,-72403.202607,53315.091414,B1.5Ia comp,Cyg
98604,16Eta Sge,,16Eta Sge,20.08597000,19.99107100,5.090,1.058,49.164200,23.995376,-39.481671,16.807824,K2III,Sge
98646,66    Dra,,66    Dra,20.09244400,61.99542000,5.400,1.191,52.687000,12.884356,-21.118740,46.517929,K3III,Dra
98710,,,,20.10382300,53.16568800,5.810,0.445,36.563100,11.471703,-18.677878,29.263806,F5V,Cyg
98715,27    Cyg,,27    Cyg,20.10605500,35.97246800,5.380,0.850,23.946400,10.151940,-16.507748,14.065856,K0IV,Cyg
98764,17    Vul,,17    Vul,20.11483500,23.61442500,5.080,-0.162,154.559500,74.463063,-120.459994,61.913385,B3V,Vul
98804,Xi  Tel,,Xi  Tel,20.12310000,-52.88079300,4.930,1.591,331.125800,105.437453,-169.745550,-264.033901,M1II,Tel
98855,64    Aql,,64    Aql,20.13384000,-0.67818500,5.970,1.023,46.948400,24.882377,-39.808383,-0.555695,K1IV,Aql
98924,Del Pav,,Del Pav,20.14515700,-66.18206800,3.550,0.751,6.108400,1.313772,-2.087713,-5.587991,G5IV-Vvar,Pav
98939,1Kap Cep,,1Kap Cep,20.14814500,77.71141900,4.380,-0.046,96.525100,10.954137,-17.379882,94.313317,B9III,Cep
98986,28    Cyg,,28    Cyg,20.15711600,36.83962100,4.930,-0.139,317.460300,135.974862,-214.620058,190.341877,B2.5V,Cyg
99087,18    Vul,,18    Vul,20.17598200,26.90416900,5.510,0.087,129.870100,62.464561,-97.524032,58.766119,A3III,Vul
99143,,,,20.18663200,-36.10121200,5.320,0.868,6.015000,2.632166,-4.084363,-3.543434,K2V,Sgr
99156,Antinous,Antinous,65The Aql,20.18841300,-0.82146100,3.240,-0.066,87.796300,47.588681,-73.769106,-1.258706,B9.5III,Aql
99182,68    Dra,,68    Dra,20.19300700,62.07854200,5.700,0.530,48.355900,12.297658,-19.012573,42.726686,F5V,Dra
99200,19    Vul,,19    Vul,20.19666000,26.80899000,5.510,1.397,432.900400,210.148694,-324.221003,195.245603,K3II-III,Vul
99213,20    Vul,,20    Vul,20.20019500,26.47880600,5.910,-0.107,246.913600,120.381231,-185.350141,110.090477,B7Ve...,Vul
99254,2Xi 2Cap,,2Xi 2Cap,20.20718600,-12.61749700,5.840,0.476,27.700800,14.765323,-22.643225,-6.051042,F5V,Cap
99312,66    Aql,,66    Aql,20.22052300,-1.00933900,5.440,1.430,216.919700,119.100055,-181.258444,-3.821119,K5III,Aql
99320,30    Cyg,,30    Cyg,20.22168000,46.81567500,4.800,0.100,187.265900,70.407065,-107.081758,136.545862,A5IIIn,Cyg
99336,33    Cyg,,33    Cyg,20.22328800,56.56772200,4.280,0.114,48.828100,14.789098,-22.471970,40.748751,A3IV-Vn,Cyg
99344,,,,20.22433100,60.64056900,5.810,1.476,177.935900,47.979309,-72.861072,155.082016,K5III,Cep
99356,31    Cyg,,31    Cyg,20.22719600,46.74132900,3.800,1.270,271.002700,102.254717,-155.030652,197.362343,K2II+...,Cyg
99419,21    Vul,,21    Vul,20.23736900,28.69481700,5.190,0.191,91.157700,44.204767,-66.633044,43.768867,A7IVn,Vul
99423,67Rho Aql,,67Rho Aql,20.23794900,15.19760900,4.940,0.072,45.977000,24.533517,-36.968946,12.052766,A2V,Aql
99428,,,,20.23861700,-52.44577000,5.650,1.497,210.084000,70.822556,-106.680190,-166.549819,K4III,Tel
99451,29    Cyg,,29    Cyg,20.24222900,36.80630200,4.930,0.151,42.698500,18.935480,-28.464099,25.581078,A2V,Cyg
99505,,,,20.25441500,25.59195700,4.790,-0.181,303.951400,152.562751,-227.755924,131.294561,B3V,Vul
99507,,,,20.25480600,-27.03297700,5.730,0.878,8.911100,4.417951,-6.593863,-4.049903,K3V,Cap
99523,,,,20.25660400,33.72908400,5.700,0.926,97.465900,45.150746,-67.320668,54.119515,K0III,Cyg
99529,32    Cyg,,32    Cyg,20.25786700,47.71420800,3.960,1.451,324.675300,121.738655,-181.384936,240.194033,K3Ib-II comp,Cyg
99534,22    Vul,,22    Vul,20.25840000,23.50890600,5.180,1.016,588.235300,300.665939,-447.843311,234.642041,G2Ib SB,Vul
99554,23    Vul,,23    Vul,20.26281600,27.81424200,4.500,1.258,103.842200,51.282167,-76.194551,48.453459,K3III,Vul
99569,,,,20.26683700,45.57952500,5.870,0.447,34.258300,13.409088,-19.877874,24.467797,F5V:,Cyg
99631,24    Vul,,24    Vul,20.27974600,24.67110200,5.300,0.951,134.228200,68.553870,-100.888385,56.028088,G8III,Vul
99648,,,,20.28202400,40.36507500,5.270,1.650,483.091800,207.054915,-304.325105,312.876984,K5II,Cyg
99696,,,,20.29191800,66.85368700,5.910,0.602,17.568500,3.899623,-5.699410,16.154269,G3V,Dra
99706,5Alp1Cap,,5Alp1Cap,20.29413000,-12.50821200,4.300,0.928,174.520100,96.287073,-140.560798,-37.797433,G3Ib,Cap
99723,34    Cyg,,34    Cyg,20.29644500,38.03293000,4.770,0.377,100000.000000,44552.936147,-64954.352047,61611.427632,B2pe,Cyg
99741,4    Cap,,4    Cap,20.30038800,-21.80996000,5.860,1.002,96.993200,51.012649,-74.207708,-36.035750,G8III,Cap
99743,Algedi,Algedi,6Alp2Cap,20.30090400,-12.54485200,3.580,0.883,32.446500,17.945333,-26.097385,-7.047505,G6/G8III,Cap
99748,,,,20.30194100,40.73208200,5.830,0.073,595.238100,255.668092,-371.594696,388.406398,O9V,Cyg
99775,,,,20.30687600,55.39709500,5.760,0.118,90.497700,29.185124,-42.301308,74.489349,A2Vs,Cyg
99786,36    Cyg,,36    Cyg,20.30795800,36.99980300,5.580,0.056,62.500000,28.357710,-41.077083,37.613224,A2V,Cyg
99799,35    Cyg,,35    Cyg,20.31085300,34.98277500,5.140,0.660,970.873800,452.414587,-654.277083,556.631146,F5Ib,Cyg
99873,7Sig Cap,,7Sig Cap,20.32322300,-19.11853300,5.280,1.394,343.642600,185.528896,-266.461007,-112.551009,K2III,Cap
99898,71    Dra,,71    Dra,20.32686300,62.25747200,5.710,-0.043,115.874900,30.863621,-44.237037,102.554739,B9V,Dra
99932,,,,20.33338600,13.54809100,5.960,0.299,80.321300,44.789275,-63.963837,18.816167,A5m,Del
99937,,,,20.33499800,68.88031700,5.590,1.472,205.338800,42.463685,-60.588023,191.545795,M5III,Dra
99952,,,,20.33927900,17.79292800,5.820,1.500,167.224100,91.530645,-130.287161,51.099878,K5III,Sge
99985,Alshat,Alshat,8Nu  Cap,20.34439300,-12.75908000,4.770,-0.047,77.639800,43.612148,-61.902343,-17.146901,B9IV,Cap
100020,Dabih,Dabih,9Bet Cap,20.35018700,-14.78136700,3.050,0.790,100.200400,55.920163,-79.116953,-25.564218,A5:n,Cap
100032,,,,20.35320000,63.98012200,5.690,1.561,215.053800,54.512746,-76.996754,193.256598,K5III,Dra
100109,25    Vul,,25    Vul,20.36762000,24.44609900,5.500,-0.090,305.810400,161.721161,-226.605100,126.555616,B8IIIn,Vul
100111,,,,20.36815600,45.79499400,5.580,1.077,124.223600,50.323366,-70.492538,89.049508,K0IIIvar,Cyg
100128,Sadr,Sadr,37Gam Cyg,20.37047300,40.25667900,2.230,0.673,561.797800,249.318228,-348.795593,363.040966,F8Ib,Cyg
100143,Kap1Sgr,,Kap1Sgr,20.37430500,-42.04954800,5.600,0.002,66.137600,28.599079,-39.925266,-44.297108,A0V,Sgr
100175,,,,20.37924900,41.02601200,5.950,1.632,259.067400,114.018106,-158.738849,170.052261,M0III,Cyg
100215,,,,20.38630400,5.34298700,5.300,0.983,75.585800,44.016525,-61.042641,7.038359,G8III-IV,Aql
100248,,,,20.39565800,37.47644900,5.870,-0.173,414.937800,193.252306,-266.625809,252.462629,B2Vne,Cyg
100260,39    Cyg,,39    Cyg,20.39767100,32.19017200,4.430,1.331,76.628400,38.085495,-52.487418,40.822262,K3III,Cyg
100264,Kap2Sgr,,Kap2Sgr,20.39810600,-42.42286800,5.640,0.201,95.511000,41.413448,-57.060229,-64.431459,A3V,Sgr
100412,,,,20.42411900,-28.66326900,5.860,1.101,153.846200,80.034837,-108.708343,-73.794006,G8II/III,Sgr
100425,Peacock,Peacock,Alp Pav,20.42745900,-56.73509000,1.940,-0.118,54.824600,17.850262,-24.200974,-45.841245,B2IV,Pav
100428,,,,20.42792500,21.40964200,5.680,0.921,145.772600,80.570806,-109.208254,53.211804,G6III,Vul
100533,43    Cyg,,43    Cyg,20.45062400,49.38336700,5.730,0.339,37.565700,14.635230,-19.592210,28.515324,F0V:,Cyg
100555,10Pi  Cap,,10Pi  Cap,20.45533600,-18.21172100,5.080,-0.049,167.224100,95.220031,-127.144208,-52.262385,B4V,Cap
100581,40    Cyg,,40    Cyg,20.45951700,38.44033200,5.630,0.072,81.433200,38.290169,-51.011177,50.626965,A3V,Cyg
100639,75    Dra,,75    Dra,20.47068700,81.42270800,5.380,1.010,139.664800,12.553495,-16.622337,138.102675,G9III,Dra
100701,11Rho Cap,,11Rho Cap,20.48100400,-17.81368700,4.770,0.386,30.266300,17.427785,-22.947733,-9.259200,F3V,Cap
100741,42    Cyg,,42    Cyg,20.48899700,36.45472900,5.900,0.407,793.650800,387.145076,-507.557804,471.577249,A1Ib,Cyg
100750,41    Cyg,,41    Cyg,20.48992600,30.36855500,4.010,0.404,235.849100,123.449711,-161.764331,119.235866,F5II,Cyg
100757,,,,20.49086300,56.06819000,5.890,-0.052,265.957400,90.094067,-117.996157,220.665358,B9Vn,Cyg
100758,74    Dra,,74    Dra,20.49093100,81.09127700,5.960,0.942,63.734900,5.990000,-7.844562,62.965898,K0III+...,Dra
100767,2The Cep,,2The Cep,20.49301500,62.99410500,4.210,0.199,41.841000,11.538446,-15.094197,37.278593,A7III,Cep
100775,69    Aql,,69    Aql,20.49416700,-2.88553100,4.910,1.160,61.274500,37.179947,-48.607366,-3.084593,K2III,Aql
100797,12Omi Cap,,12Omi Cap,20.49830700,-18.58317800,5.940,0.062,66.357000,38.267264,-49.916646,-21.146683,A1V,Cap
100812,45Ome1Cyg,,45Ome1Cyg,20.50098300,48.95156900,4.940,-0.087,278.551500,111.394275,-145.094477,210.070790,B2.5IV,Cyg
100917,46Ome2Cyg,,46Ome2Cyg,20.52189300,49.22029700,5.440,1.566,122.399000,49.030054,-63.144509,92.683331,M2III,Cyg
100934,73    Dra,,73    Dra,20.52511200,74.95461900,5.180,0.100,121.359200,19.341682,-24.866321,117.199149,A0p...,Dra
101019,,,,20.53991500,-9.85338400,5.660,0.689,24.402100,14.834494,-18.919995,-4.175886,G3V,Cap
101095,Aldulfin,Aldulfin,2Eps Del,20.55354700,11.30326300,4.030,-0.123,101.317100,61.580495,-77.965441,19.858319,B6III,Del
101101,,,,20.55489400,-80.96486200,5.760,1.122,160.000000,15.580930,-19.712241,-158.014834,G6/G8II,Oct
101148,47    Cyg,,47    Cyg,20.56505200,35.25085200,4.610,1.593,847.457600,430.589579,-541.795293,489.116345,K2Ib comp,Cyg
101149,,,,20.56523400,46.69386600,5.780,-0.140,132.275100,56.452171,-71.024755,96.256359,B9sp...,Cyg
101151,Nu  Mic,,Nu  Mic,20.56529700,-44.51604800,5.120,0.999,71.736000,31.828338,-40.043151,-50.294813,K0III,Mic
101156,3Eta Del,,3Eta Del,20.56584500,13.02725500,5.390,0.093,72.411300,43.904932,-55.220437,16.322508,A3IVs,Del
101263,4Zet Del,,4Zet Del,20.58848200,14.67421300,4.640,0.120,67.476400,40.925879,-50.852020,17.093240,A3V,Del
101285,Phi1Pav,,Phi1Pav,20.59300300,-60.58174900,4.750,0.291,27.793200,8.571694,-10.624832,-24.209317,F1III,Pav
101365,70    Aql,,70    Aql,20.61212000,-2.54995700,4.910,1.606,398.406400,251.457146,-308.516947,-17.725279,K5II,Aql
101389,27    Vul,,27    Vul,20.61796400,26.46194700,5.590,-0.050,97.371000,55.175426,-67.484528,43.388756,B9V,Vul
101442,Rotanev,Rotanev,6Bet Del,20.62581600,14.59508700,3.640,0.425,30.931000,18.994041,-23.134214,7.794139,F5IV,Del
101445,Alp Ind,,Alp Ind,20.62611600,-47.29150200,3.110,0.998,30.147700,12.976855,-15.802893,-22.152943,K0III,Ind
101446,Rho Pav,,Rho Pav,20.62646500,-61.52991800,4.860,0.447,58.139500,17.590562,-21.417286,-51.108529,Fm delta Del,Pav
101472,5Iot Del,,5Iot Del,20.63031100,11.37767600,5.420,0.050,57.937400,36.093781,-43.855912,11.429615,A2V,Del
101515,,,,20.63850100,-81.28906300,5.890,1.692,195.694700,18.882930,-22.843776,-193.437364,K5III,Oct
101519,71    Aql,,71    Aql,20.63896700,-1.10512100,4.310,0.949,103.412600,65.883837,-79.683729,-1.994498,G8III SB,Aql
101539,29    Vul,,29    Vul,20.64203800,21.20117400,4.810,-0.030,71.377600,42.445603,-51.252204,25.813199,A0V,Vul
101540,28    Vul,,28    Vul,20.64219800,24.11595800,5.060,-0.133,160.256400,93.300290,-112.648603,65.478231,B5IV,Vul
101542,,,,20.64305300,23.68049400,5.910,0.953,625.000000,365.197741,-440.730519,251.022549,K0II-III+..,Vul
101553,8The Del,,8The Del,20.64555200,13.31512500,5.690,1.509,617.284000,383.566596,-462.282689,142.164565,K3Ib,Del
101570,,,,20.64986700,30.33426500,5.680,1.088,108.577600,59.921049,-72.052379,54.836511,K2III,Cyg
101580,,,,20.65138000,15.83819900,5.990,-0.145,413.223100,254.310166,-305.550173,112.777553,B3V,Del
101587,7Kap Del,,7Kap Del,20.65216100,10.08620300,5.070,0.702,30.120500,18.975174,-22.788914,5.274911,G5IV+...,Del
101594,14Tau Cap,,14Tau Cap,20.65453300,-14.95476000,5.240,-0.129,348.432100,215.561723,-258.560088,-89.915081,B7III,Cap
101607,1    Aqr,,1    Aqr,20.65691400,0.48644500,5.150,1.060,71.479600,45.804352,-54.871407,0.606856,K1III,Aqr
101629,Sualocin,Sualocin,9Alp Del,20.66063500,15.91207200,3.770,-0.057,77.821000,48.015095,-57.406003,21.335542,B9V,Del
101654,Phi2Pav,,Phi2Pav,20.66734700,-60.54889200,5.110,0.544,24.660900,7.795677,-9.286908,-21.473863,F8V,Pav
101655,15Ups Cap,,15Ups Cap,20.66748500,-18.13865900,5.150,1.647,177.935900,108.718892,-129.509802,-55.394558,M1III,Cap
101657,,,,20.66754900,43.45887800,5.970,1.186,137.551600,64.196196,-76.470354,94.612522,K2III,Cyg
101684,,,,20.67217400,-33.43184300,5.470,1.118,72.621600,39.023604,-46.370563,-40.010550,K1III,Mic
101696,,,,20.67570000,-16.12418000,5.790,0.997,100.401600,62.172683,-73.739679,-27.883532,K0III,Cap
101736,49    Cyg,,49    Cyg,20.68403900,32.30728700,5.530,0.871,244.498800,133.549812,-157.696287,130.674653,G8IIb,Cyg
101761,,,,20.68990200,-31.59828900,5.750,1.551,138.888900,76.589657,-90.156361,-72.771839,M1III,Mic
101767,Deneb,Deneb,50Alp Cyg,20.69053200,45.28033800,1.250,0.092,432.900400,197.250632,-232.113407,307.600832,A2Ia,Cyg
101824,,,,20.69902800,41.71687500,5.680,-0.107,335.570500,162.627749,-190.510773,223.305303,B8II-III,Cyg
101826,Ups Pav,,Ups Pav,20.69918600,-66.76068200,5.140,-0.061,240.963900,61.732696,-72.310829,-221.413300,B8Vvar,Pav
101831,Mu 1Oct,,Mu 1Oct,20.70073100,-76.18059200,5.990,0.450,101.112200,15.689346,-18.361785,-98.185035,F4III-IV,Oct
101846,51    Cyg,,51    Cyg,20.70350800,50.34003000,5.410,-0.107,390.625000,162.087020,-189.426999,300.720933,B2V,Cyg
101877,76    Dra,,76    Dra,20.70975500,82.53115800,5.750,0.000,108.108100,9.153803,-10.662278,107.190701,A0V,Dra
101922,4    Cep,,4    Cep,20.71972200,66.65744700,5.590,0.218,42.789900,11.077503,-12.835259,39.287558,A8V,Cep
101950,11Del Del,,11Del Del,20.72431500,15.07458100,4.430,0.302,68.446300,43.241717,-49.981753,17.801271,A7IIIp d Del,Del
102002,Eta Ind,,Eta Ind,20.73396600,-51.92097100,4.510,0.278,24.172100,9.782490,-11.249611,-19.027319,A6:var,Ind
102027,,,,20.73945700,56.48840500,5.910,1.643,336.700300,122.182277,-140.100252,280.731782,M3III,Cep
102057,30    Vul,,30    Vul,20.74791900,25.27061700,4.920,1.183,99.601600,59.350450,-67.750673,42.519460,K2III,Vul
102064,Bet Pav,,Bet Pav,20.74931400,-66.20321200,3.420,0.163,41.425000,11.018527,-12.568841,-37.903223,A5IV,Pav
102091,3Eta Cep,,3Eta Cep,20.75481100,61.83878200,3.410,0.912,14.265300,4.445240,-5.055924,12.575933,K0IV,Cep
102100,,,,20.75587800,57.57972500,4.520,0.535,27.292600,9.664508,-10.986162,23.038483,F8IV-V,Cep
102122,52    Cyg,,52    Cyg,20.76104300,30.71971500,4.220,1.051,61.652300,35.061060,-39.747089,31.494379,K0III,Cyg
102154,16Psi Cap,,16Psi Cap,20.76826000,-25.27089800,4.130,0.426,14.677800,8.799322,-9.937473,-6.266031,F5V,Cap
102156,17    Cap,,17    Cap,20.76944100,-21.51403200,5.910,0.066,80.840700,49.875560,-56.291622,-29.646695,A1V,Cap
102157,Aljanah,Aljanah,53Eps Cyg,20.77017800,33.97025600,2.480,1.021,22.291600,12.262597,-13.834612,12.455654,K0III,Cyg
102166,,,,20.77223800,-39.19926200,5.480,-0.078,99.502500,51.178520,-57.677002,-62.887333,B8/B9V,Mic
102200,12Gam1Del,,12Gam1Del,20.77746200,16.12413400,5.150,0.495,37.950700,24.234708,-27.236852,10.539626,A2Ia+...,Del
102201,12Gam2Del,,12Gam2Del,20.77764000,16.12429600,4.270,1.042,38.729700,24.733436,-27.794763,10.756074,K1IV,Del
102240,,,,20.78631900,34.37412300,4.930,1.294,136.425600,75.044759,-83.948328,77.024999,K3IIIvar,Cyg
102258,54Lam Cyg,,54Lam Cyg,20.79014900,36.49071700,4.530,-0.083,235.849100,126.511034,-141.235517,140.257577,B6IV,Cyg
102268,,,,20.79265000,80.55226200,5.360,1.144,122.249400,13.398596,-14.938537,120.590947,K1III,Dra
102287,Albali,Albali,2Eps Aqr,20.79459800,-9.49577600,3.780,0.000,63.694300,41.969653,-46.744809,-10.507937,A1V,Aqr
